InventoryID,DateKey,ProductID,OpeningStock,PurchasedQty,SoldQty,ClosingStock,ReorderLevel,StockStatus
INVST0018209,20250528,P000759,101,0,0,101,15,In Stock
INVST0018210,20250628,P000759,101,0,2,99,15,In Stock
INVST0018211,20250728,P000759,99,0,0,99,15,In Stock
INVST0018212,20250828,P000759,99,0,2,97,15,In Stock
INVST0018213,20250928,P000759,97,0,2,95,15,In Stock
INVST0018214,20251028,P000759,95,0,4,91,15,In Stock
INVST0018215,20251128,P000759,91,0,1,90,15,In Stock
INVST0018216,20251228,P000759,90,0,2,88,15,In Stock
INVST0018217,20240128,P000760,100,0,3,97,18,In Stock
INVST0018218,20240228,P000760,97,0,3,94,18,In Stock
INVST0018219,20240328,P000760,94,0,3,91,18,In Stock
INVST0018220,20240428,P000760,91,0,0,91,18,In Stock
INVST0018221,20240528,P000760,91,0,2,89,18,In Stock
INVST0018222,20240628,P000760,89,0,1,88,18,In Stock
INVST0018223,20240728,P000760,88,0,1,87,18,In Stock
INVST0018224,20240828,P000760,87,0,0,87,18,In Stock
INVST0018225,20240928,P000760,87,21,1,107,18,In Stock
INVST0018226,20241028,P000760,107,0,0,107,18,In Stock
INVST0018227,20241128,P000760,107,21,1,127,18,In Stock
INVST0018228,20241228,P000760,127,0,2,125,18,In Stock
INVST0018229,20250128,P000760,125,0,3,122,18,In Stock
INVST0018230,20250228,P000760,122,0,1,121,18,In Stock
INVST0018231,20250328,P000760,121,0,4,117,18,In Stock
INVST0018232,20250428,P000760,117,0,8,109,18,In Stock
INVST0018233,20250528,P000760,109,0,4,105,18,In Stock
INVST0018234,20250628,P000760,105,0,0,105,18,In Stock
INVST0018235,20250728,P000760,105,0,0,105,18,In Stock
INVST0018236,20250828,P000760,105,0,0,105,18,In Stock
INVST0018237,20250928,P000760,105,24,4,125,18,In Stock
INVST0018238,20251028,P000760,125,0,4,121,18,In Stock
INVST0018239,20251128,P000760,121,0,0,121,18,In Stock
INVST0018240,20251228,P000760,121,0,0,121,18,In Stock
INVST0018241,20240128,P000761,100,0,7,93,8,In Stock
INVST0018242,20240228,P000761,93,0,1,92,8,In Stock
INVST0018243,20240328,P000761,92,25,5,112,8,In Stock
INVST0018244,20240428,P000761,112,0,0,112,8,In Stock
INVST0018245,20240528,P000761,112,0,5,107,8,In Stock
INVST0018246,20240628,P000761,107,0,5,102,8,In Stock
INVST0018247,20240728,P000761,102,0,9,93,8,In Stock
INVST0018248,20240828,P000761,93,0,0,93,8,In Stock
INVST0018249,20240928,P000761,93,22,2,113,8,In Stock
INVST0018250,20241028,P000761,113,0,0,113,8,In Stock
INVST0018251,20241128,P000761,113,0,4,109,8,In Stock
INVST0018252,20241228,P000761,109,0,2,107,8,In Stock
INVST0018253,20250128,P000761,107,0,0,107,8,In Stock
INVST0018254,20250228,P000761,107,0,8,99,8,In Stock
INVST0018255,20250328,P000761,99,0,3,96,8,In Stock
INVST0018256,20250428,P000761,96,22,2,116,8,In Stock
INVST0018257,20250528,P000761,116,0,2,114,8,In Stock
INVST0018258,20250628,P000761,114,0,4,110,8,In Stock
INVST0018259,20250728,P000761,110,0,3,107,8,In Stock
INVST0018260,20250828,P000761,107,0,0,107,8,In Stock
INVST0018261,20250928,P000761,107,0,1,106,8,In Stock
INVST0018262,20251028,P000761,106,26,6,126,8,In Stock
INVST0018263,20251128,P000761,126,0,3,123,8,In Stock
INVST0018264,20251228,P000761,123,0,7,116,8,In Stock
INVST0018265,20240128,P000762,100,0,4,96,20,In Stock
INVST0018266,20240228,P000762,96,0,1,95,20,In Stock
INVST0018267,20240328,P000762,95,0,0,95,20,In Stock
INVST0018268,20240428,P000762,95,0,0,95,20,In Stock
INVST0018269,20240528,P000762,95,0,1,94,20,In Stock
INVST0018270,20240628,P000762,94,0,2,92,20,In Stock
INVST0018271,20240728,P000762,92,0,3,89,20,In Stock
INVST0018272,20240828,P000762,89,0,2,87,20,In Stock
INVST0018273,20240928,P000762,87,0,0,87,20,In Stock
INVST0018274,20241028,P000762,87,0,0,87,20,In Stock
INVST0018275,20241128,P000762,87,0,0,87,20,In Stock
INVST0018276,20241228,P000762,87,0,6,81,20,In Stock
INVST0018277,20250128,P000762,81,0,0,81,20,In Stock
INVST0018278,20250228,P000762,81,24,4,101,20,In Stock
INVST0018279,20250328,P000762,101,0,0,101,20,In Stock
INVST0018280,20250428,P000762,101,0,2,99,20,In Stock
INVST0018281,20250528,P000762,99,0,2,97,20,In Stock
INVST0018282,20250628,P000762,97,0,0,97,20,In Stock
INVST0018283,20250728,P000762,97,0,2,95,20,In Stock
INVST0018284,20250828,P000762,95,0,4,91,20,In Stock
INVST0018285,20250928,P000762,91,0,5,86,20,In Stock
INVST0018286,20251028,P000762,86,27,7,106,20,In Stock
INVST0018287,20251128,P000762,106,0,3,103,20,In Stock
INVST0018288,20251228,P000762,103,0,2,101,20,In Stock
INVST0018289,20240128,P000763,100,0,0,100,10,In Stock
INVST0018290,20240228,P000763,100,0,6,94,10,In Stock
INVST0018291,20240328,P000763,94,26,6,114,10,In Stock
INVST0018292,20240428,P000763,114,0,1,113,10,In Stock
INVST0018293,20240528,P000763,113,0,5,108,10,In Stock
INVST0018294,20240628,P000763,108,21,1,128,10,In Stock
INVST0018295,20240728,P000763,128,0,9,119,10,In Stock
INVST0018296,20240828,P000763,119,0,3,116,10,In Stock
INVST0018297,20240928,P000763,116,23,3,136,10,In Stock
INVST0018298,20241028,P000763,136,0,4,132,10,In Stock
INVST0018299,20241128,P000763,132,29,9,152,10,In Stock
INVST0018300,20241228,P000763,152,0,0,152,10,In Stock
INVST0018301,20250128,P000763,152,0,4,148,10,In Stock
INVST0018302,20250228,P000763,148,50,5,193,10,In Stock
INVST0018303,20250328,P000763,193,0,2,191,10,In Stock
INVST0018304,20250428,P000763,191,0,4,187,10,In Stock
INVST0018305,20250528,P000763,187,0,5,182,10,In Stock
INVST0018306,20250628,P000763,182,0,1,181,10,In Stock
INVST0018307,20250728,P000763,181,0,2,179,10,In Stock
INVST0018308,20250828,P000763,179,0,1,178,10,In Stock
INVST0018309,20250928,P000763,178,0,0,178,10,In Stock
INVST0018310,20251028,P000763,178,0,0,178,10,In Stock
INVST0018311,20251128,P000763,178,0,4,174,10,In Stock
INVST0018312,20251228,P000763,174,0,3,171,10,In Stock
INVST0018313,20240128,P000764,100,0,2,98,10,In Stock
INVST0018314,20240228,P000764,98,0,1,97,10,In Stock
INVST0018315,20240328,P000764,97,22,2,117,10,In Stock
INVST0018316,20240428,P000764,117,0,0,117,10,In Stock
INVST0018317,20240528,P000764,117,0,0,117,10,In Stock
INVST0018318,20240628,P000764,117,0,5,112,10,In Stock
INVST0018319,20240728,P000764,112,0,4,108,10,In Stock
INVST0018320,20240828,P000764,108,0,3,105,10,In Stock
INVST0018321,20240928,P000764,105,0,6,99,10,In Stock
INVST0018322,20241028,P000764,99,0,1,98,10,In Stock
INVST0018323,20241128,P000764,98,0,4,94,10,In Stock
INVST0018324,20241228,P000764,94,0,3,91,10,In Stock
INVST0018325,20250128,P000764,91,0,2,89,10,In Stock
INVST0018326,20250228,P000764,89,23,3,109,10,In Stock
INVST0018327,20250328,P000764,109,0,3,106,10,In Stock
INVST0018328,20250428,P000764,106,0,7,99,10,In Stock
INVST0018329,20250528,P000764,99,0,3,96,10,In Stock
INVST0018330,20250628,P000764,96,0,3,93,10,In Stock
INVST0018331,20250728,P000764,93,22,2,113,10,In Stock
INVST0018332,20250828,P000764,113,0,7,106,10,In Stock
INVST0018333,20250928,P000764,106,0,3,103,10,In Stock
INVST0018334,20251028,P000764,103,23,3,123,10,In Stock
INVST0018335,20251128,P000764,123,0,0,123,10,In Stock
INVST0018336,20251228,P000764,123,0,1,122,10,In Stock
INVST0018337,20240128,P000765,100,0,0,100,10,In Stock
INVST0018338,20240228,P000765,100,0,3,97,10,In Stock
INVST0018339,20240328,P000765,97,0,2,95,10,In Stock
INVST0018340,20240428,P000765,95,24,4,115,10,In Stock
INVST0018341,20240528,P000765,115,0,0,115,10,In Stock
INVST0018342,20240628,P000765,115,0,0,115,10,In Stock
INVST0018343,20240728,P000765,115,0,0,115,10,In Stock
INVST0018344,20240828,P000765,115,0,3,112,10,In Stock
INVST0018345,20240928,P000765,112,0,7,105,10,In Stock
INVST0018346,20241028,P000765,105,0,3,102,10,In Stock
INVST0018347,20241128,P000765,102,0,0,102,10,In Stock
INVST0018348,20241228,P000765,102,0,2,100,10,In Stock
INVST0018349,20250128,P000765,100,0,3,97,10,In Stock
INVST0018350,20250228,P000765,97,0,3,94,10,In Stock
INVST0018351,20250328,P000765,94,0,1,93,10,In Stock
INVST0018352,20250428,P000765,93,23,3,113,10,In Stock
INVST0018353,20250528,P000765,113,0,0,113,10,In Stock
INVST0018354,20250628,P000765,113,0,3,110,10,In Stock
INVST0018355,20250728,P000765,110,22,2,130,10,In Stock
INVST0018356,20250828,P000765,130,0,6,124,10,In Stock
INVST0018357,20250928,P000765,124,0,0,124,10,In Stock
INVST0018358,20251028,P000765,124,0,4,120,10,In Stock
INVST0018359,20251128,P000765,120,23,3,140,10,In Stock
INVST0018360,20251228,P000765,140,0,1,139,10,In Stock
INVST0018361,20240128,P000766,100,0,1,99,12,In Stock
INVST0018362,20240228,P000766,99,0,2,97,12,In Stock
INVST0018363,20240328,P000766,97,0,2,95,12,In Stock
INVST0018364,20240428,P000766,95,0,2,93,12,In Stock
INVST0018365,20240528,P000766,93,22,2,113,12,In Stock
INVST0018366,20240628,P000766,113,0,0,113,12,In Stock
INVST0018367,20240728,P000766,113,0,0,113,12,In Stock
INVST0018368,20240828,P000766,113,0,4,109,12,In Stock
INVST0018369,20240928,P000766,109,29,9,129,12,In Stock
INVST0018370,20241028,P000766,129,0,5,124,12,In Stock
INVST0018371,20241128,P000766,124,0,8,116,12,In Stock
INVST0018372,20241228,P000766,116,0,0,116,12,In Stock
INVST0018373,20250128,P000766,116,0,0,116,12,In Stock
INVST0018374,20250228,P000766,116,23,3,136,12,In Stock
INVST0018375,20250328,P000766,136,0,0,136,12,In Stock
INVST0018376,20250428,P000766,136,29,9,156,12,In Stock
INVST0018377,20250528,P000766,156,0,0,156,12,In Stock
INVST0018378,20250628,P000766,156,0,0,156,12,In Stock
INVST0018379,20250728,P000766,156,0,2,154,12,In Stock
INVST0018380,20250828,P000766,154,0,2,152,12,In Stock
INVST0018381,20250928,P000766,152,0,0,152,12,In Stock
INVST0018382,20251028,P000766,152,0,3,149,12,In Stock
INVST0018383,20251128,P000766,149,0,10,139,12,In Stock
INVST0018384,20251228,P000766,139,0,6,133,12,In Stock
INVST0018385,20240128,P000767,100,0,7,93,15,In Stock
INVST0018386,20240228,P000767,93,0,7,86,15,In Stock
INVST0018387,20240328,P000767,86,0,0,86,15,In Stock
INVST0018388,20240428,P000767,86,22,2,106,15,In Stock
INVST0018389,20240528,P000767,106,0,0,106,15,In Stock
INVST0018390,20240628,P000767,106,0,2,104,15,In Stock
INVST0018391,20240728,P000767,104,0,4,100,15,In Stock
INVST0018392,20240828,P000767,100,0,2,98,15,In Stock
INVST0018393,20240928,P000767,98,0,0,98,15,In Stock
INVST0018394,20241028,P000767,98,0,0,98,15,In Stock
INVST0018395,20241128,P000767,98,0,4,94,15,In Stock
INVST0018396,20241228,P000767,94,0,0,94,15,In Stock
INVST0018397,20250128,P000767,94,0,0,94,15,In Stock
INVST0018398,20250228,P000767,94,0,6,88,15,In Stock
INVST0018399,20250328,P000767,88,0,5,83,15,In Stock
INVST0018400,20250428,P000767,83,0,1,82,15,In Stock
INVST0018401,20250528,P000767,82,0,4,78,15,In Stock
INVST0018402,20250628,P000767,78,0,0,78,15,In Stock
INVST0018403,20250728,P000767,78,0,0,78,15,In Stock
INVST0018404,20250828,P000767,78,0,6,72,15,In Stock
INVST0018405,20250928,P000767,72,0,5,67,15,In Stock
INVST0018406,20251028,P000767,67,0,6,61,15,In Stock
INVST0018407,20251128,P000767,61,25,5,81,15,In Stock
INVST0018408,20251228,P000767,81,0,4,77,15,In Stock
INVST0018409,20240128,P000768,100,0,0,100,20,In Stock
INVST0018410,20240228,P000768,100,0,1,99,20,In Stock
INVST0018411,20240328,P000768,99,0,0,99,20,In Stock
INVST0018412,20240428,P000768,99,0,0,99,20,In Stock
INVST0018413,20240528,P000768,99,22,2,119,20,In Stock
INVST0018414,20240628,P000768,119,0,1,118,20,In Stock
INVST0018415,20240728,P000768,118,0,5,113,20,In Stock
INVST0018416,20240828,P000768,113,0,0,113,20,In Stock
INVST0018417,20240928,P000768,113,0,0,113,20,In Stock
INVST0018418,20241028,P000768,113,0,6,107,20,In Stock
INVST0018419,20241128,P000768,107,0,2,105,20,In Stock
INVST0018420,20241228,P000768,105,0,0,105,20,In Stock
INVST0018421,20250128,P000768,105,0,3,102,20,In Stock
INVST0018422,20250228,P000768,102,0,3,99,20,In Stock
INVST0018423,20250328,P000768,99,0,3,96,20,In Stock
INVST0018424,20250428,P000768,96,0,0,96,20,In Stock
INVST0018425,20250528,P000768,96,0,3,93,20,In Stock
INVST0018426,20250628,P000768,93,0,2,91,20,In Stock
INVST0018427,20250728,P000768,91,0,2,89,20,In Stock
INVST0018428,20250828,P000768,89,0,0,89,20,In Stock
INVST0018429,20250928,P000768,89,0,1,88,20,In Stock
INVST0018430,20251028,P000768,88,23,3,108,20,In Stock
INVST0018431,20251128,P000768,108,22,2,128,20,In Stock
INVST0018432,20251228,P000768,128,0,1,127,20,In Stock
INVST0018433,20240128,P000769,100,0,0,100,15,In Stock
INVST0018434,20240228,P000769,100,0,3,97,15,In Stock
INVST0018435,20240328,P000769,97,0,3,94,15,In Stock
INVST0018436,20240428,P000769,94,0,5,89,15,In Stock
INVST0018437,20240528,P000769,89,0,7,82,15,In Stock
INVST0018438,20240628,P000769,82,0,3,79,15,In Stock
INVST0018439,20240728,P000769,79,0,0,79,15,In Stock
INVST0018440,20240828,P000769,79,0,2,77,15,In Stock
INVST0018441,20240928,P000769,77,0,0,77,15,In Stock
INVST0018442,20241028,P000769,77,0,2,75,15,In Stock
INVST0018443,20241128,P000769,75,0,2,73,15,In Stock
INVST0018444,20241228,P000769,73,0,4,69,15,In Stock
INVST0018445,20250128,P000769,69,0,0,69,15,In Stock
INVST0018446,20250228,P000769,69,0,1,68,15,In Stock
INVST0018447,20250328,P000769,68,0,0,68,15,In Stock
INVST0018448,20250428,P000769,68,29,9,88,15,In Stock
INVST0018449,20250528,P000769,88,0,2,86,15,In Stock
INVST0018450,20250628,P000769,86,0,1,85,15,In Stock
INVST0018451,20250728,P000769,85,58,9,134,15,In Stock
INVST0018452,20250828,P000769,134,0,6,128,15,In Stock
INVST0018453,20250928,P000769,128,0,0,128,15,In Stock
INVST0018454,20251028,P000769,128,0,3,125,15,In Stock
INVST0018455,20251128,P000769,125,0,5,120,15,In Stock
INVST0018456,20251228,P000769,120,0,0,120,15,In Stock
INVST0018457,20240128,P000770,100,0,2,98,10,In Stock
INVST0018458,20240228,P000770,98,0,3,95,10,In Stock
INVST0018459,20240328,P000770,95,0,3,92,10,In Stock
INVST0018460,20240428,P000770,92,0,3,89,10,In Stock
INVST0018461,20240528,P000770,89,0,0,89,10,In Stock
INVST0018462,20240628,P000770,89,0,0,89,10,In Stock
INVST0018463,20240728,P000770,89,0,0,89,10,In Stock
INVST0018464,20240828,P000770,89,0,2,87,10,In Stock
INVST0018465,20240928,P000770,87,0,0,87,10,In Stock
INVST0018466,20241028,P000770,87,0,1,86,10,In Stock
INVST0018467,20241128,P000770,86,0,1,85,10,In Stock
INVST0018468,20241228,P000770,85,0,4,81,10,In Stock
INVST0018469,20250128,P000770,81,0,4,77,10,In Stock
INVST0018470,20250228,P000770,77,0,6,71,10,In Stock
INVST0018471,20250328,P000770,71,0,0,71,10,In Stock
INVST0018472,20250428,P000770,71,0,4,67,10,In Stock
INVST0018473,20250528,P000770,67,0,3,64,10,In Stock
INVST0018474,20250628,P000770,64,0,0,64,10,In Stock
INVST0018475,20250728,P000770,64,42,1,105,10,In Stock
INVST0018476,20250828,P000770,105,0,3,102,10,In Stock
INVST0018477,20250928,P000770,102,0,4,98,10,In Stock
INVST0018478,20251028,P000770,98,0,6,92,10,In Stock
INVST0018479,20251128,P000770,92,0,3,89,10,In Stock
INVST0018480,20251228,P000770,89,0,4,85,10,In Stock
INVST0018481,20240128,P000771,100,0,4,96,20,In Stock
INVST0018482,20240228,P000771,96,0,3,93,20,In Stock
INVST0018483,20240328,P000771,93,0,0,93,20,In Stock
INVST0018484,20240428,P000771,93,0,1,92,20,In Stock
INVST0018485,20240528,P000771,92,0,3,89,20,In Stock
INVST0018486,20240628,P000771,89,0,0,89,20,In Stock
INVST0018487,20240728,P000771,89,26,6,109,20,In Stock
INVST0018488,20240828,P000771,109,0,2,107,20,In Stock
INVST0018489,20240928,P000771,107,27,7,127,20,In Stock
INVST0018490,20241028,P000771,127,0,0,127,20,In Stock
INVST0018491,20241128,P000771,127,0,0,127,20,In Stock
INVST0018492,20241228,P000771,127,0,6,121,20,In Stock
INVST0018493,20250128,P000771,121,0,6,115,20,In Stock
INVST0018494,20250228,P000771,115,0,4,111,20,In Stock
INVST0018495,20250328,P000771,111,0,0,111,20,In Stock
INVST0018496,20250428,P000771,111,0,2,109,20,In Stock
INVST0018497,20250528,P000771,109,0,2,107,20,In Stock
INVST0018498,20250628,P000771,107,0,4,103,20,In Stock
INVST0018499,20250728,P000771,103,0,4,99,20,In Stock
INVST0018500,20250828,P000771,99,0,0,99,20,In Stock
INVST0018501,20250928,P000771,99,0,8,91,20,In Stock
INVST0018502,20251028,P000771,91,0,11,80,20,In Stock
INVST0018503,20251128,P000771,80,0,4,76,20,In Stock
INVST0018504,20251228,P000771,76,0,1,75,20,In Stock
INVST0018505,20240128,P000772,100,0,0,100,20,In Stock
INVST0018506,20240228,P000772,100,0,2,98,20,In Stock
INVST0018507,20240328,P000772,98,0,5,93,20,In Stock
INVST0018508,20240428,P000772,93,0,0,93,20,In Stock
INVST0018509,20240528,P000772,93,0,2,91,20,In Stock
INVST0018510,20240628,P000772,91,0,1,90,20,In Stock
INVST0018511,20240728,P000772,90,0,3,87,20,In Stock
INVST0018512,20240828,P000772,87,0,3,84,20,In Stock
INVST0018513,20240928,P000772,84,0,0,84,20,In Stock
INVST0018514,20241028,P000772,84,23,3,104,20,In Stock
INVST0018515,20241128,P000772,104,0,1,103,20,In Stock
INVST0018516,20241228,P000772,103,25,5,123,20,In Stock
INVST0018517,20250128,P000772,123,0,2,121,20,In Stock
INVST0018518,20250228,P000772,121,0,3,118,20,In Stock
INVST0018519,20250328,P000772,118,0,5,113,20,In Stock
INVST0018520,20250428,P000772,113,0,2,111,20,In Stock
INVST0018521,20250528,P000772,111,0,6,105,20,In Stock
INVST0018522,20250628,P000772,105,0,0,105,20,In Stock
INVST0018523,20250728,P000772,105,0,0,105,20,In Stock
INVST0018524,20250828,P000772,105,0,3,102,20,In Stock
INVST0018525,20250928,P000772,102,0,1,101,20,In Stock
INVST0018526,20251028,P000772,101,0,3,98,20,In Stock
INVST0018527,20251128,P000772,98,0,5,93,20,In Stock
INVST0018528,20251228,P000772,93,0,7,86,20,In Stock
INVST0018529,20240128,P000773,100,0,8,92,15,In Stock
INVST0018530,20240228,P000773,92,0,3,89,15,In Stock
INVST0018531,20240328,P000773,89,0,3,86,15,In Stock
INVST0018532,20240428,P000773,86,0,7,79,15,In Stock
INVST0018533,20240528,P000773,79,0,1,78,15,In Stock
INVST0018534,20240628,P000773,78,0,0,78,15,In Stock
INVST0018535,20240728,P000773,78,0,3,75,15,In Stock
INVST0018536,20240828,P000773,75,0,3,72,15,In Stock
INVST0018537,20240928,P000773,72,0,6,66,15,In Stock
INVST0018538,20241028,P000773,66,0,2,64,15,In Stock
INVST0018539,20241128,P000773,64,0,7,57,15,In Stock
INVST0018540,20241228,P000773,57,0,9,48,15,In Stock
INVST0018541,20250128,P000773,48,0,0,48,15,In Stock
INVST0018542,20250228,P000773,48,0,0,48,15,In Stock
INVST0018543,20250328,P000773,48,0,0,48,15,In Stock
INVST0018544,20250428,P000773,48,0,2,46,15,In Stock
INVST0018545,20250528,P000773,46,30,10,66,15,In Stock
INVST0018546,20250628,P000773,66,0,0,66,15,In Stock
INVST0018547,20250728,P000773,66,0,1,65,15,In Stock
INVST0018548,20250828,P000773,65,0,1,64,15,In Stock
INVST0018549,20250928,P000773,64,0,4,60,15,In Stock
INVST0018550,20251028,P000773,60,0,2,58,15,In Stock
INVST0018551,20251128,P000773,58,0,8,50,15,In Stock
INVST0018552,20251228,P000773,50,0,2,48,15,In Stock
INVST0018553,20240128,P000774,100,0,4,96,18,In Stock
INVST0018554,20240228,P000774,96,0,0,96,18,In Stock
INVST0018555,20240328,P000774,96,0,6,90,18,In Stock
INVST0018556,20240428,P000774,90,0,6,84,18,In Stock
INVST0018557,20240528,P000774,84,0,1,83,18,In Stock
INVST0018558,20240628,P000774,83,0,0,83,18,In Stock
INVST0018559,20240728,P000774,83,0,0,83,18,In Stock
INVST0018560,20240828,P000774,83,0,5,78,18,In Stock
INVST0018561,20240928,P000774,78,0,3,75,18,In Stock
INVST0018562,20241028,P000774,75,0,2,73,18,In Stock
INVST0018563,20241128,P000774,73,0,6,67,18,In Stock
INVST0018564,20241228,P000774,67,0,1,66,18,In Stock
INVST0018565,20250128,P000774,66,0,6,60,18,In Stock
INVST0018566,20250228,P000774,60,0,0,60,18,In Stock
INVST0018567,20250328,P000774,60,0,3,57,18,In Stock
INVST0018568,20250428,P000774,57,0,4,53,18,In Stock
INVST0018569,20250528,P000774,53,25,5,73,18,In Stock
INVST0018570,20250628,P000774,73,0,3,70,18,In Stock
INVST0018571,20250728,P000774,70,0,0,70,18,In Stock
INVST0018572,20250828,P000774,70,0,2,68,18,In Stock
INVST0018573,20250928,P000774,68,0,2,66,18,In Stock
INVST0018574,20251028,P000774,66,0,0,66,18,In Stock
INVST0018575,20251128,P000774,66,0,3,63,18,In Stock
INVST0018576,20251228,P000774,63,0,5,58,18,In Stock
INVST0018577,20240128,P000775,100,0,4,96,25,In Stock
INVST0018578,20240228,P000775,96,0,1,95,25,In Stock
INVST0018579,20240328,P000775,95,0,0,95,25,In Stock
INVST0018580,20240428,P000775,95,0,0,95,25,In Stock
INVST0018581,20240528,P000775,95,0,3,92,25,In Stock
INVST0018582,20240628,P000775,92,0,0,92,25,In Stock
INVST0018583,20240728,P000775,92,24,4,112,25,In Stock
INVST0018584,20240828,P000775,112,0,2,110,25,In Stock
INVST0018585,20240928,P000775,110,0,0,110,25,In Stock
INVST0018586,20241028,P000775,110,0,4,106,25,In Stock
INVST0018587,20241128,P000775,106,0,4,102,25,In Stock
INVST0018588,20241228,P000775,102,0,9,93,25,In Stock
INVST0018589,20250128,P000775,93,0,0,93,25,In Stock
INVST0018590,20250228,P000775,93,0,3,90,25,In Stock
INVST0018591,20250328,P000775,90,0,2,88,25,In Stock
INVST0018592,20250428,P000775,88,0,2,86,25,In Stock
INVST0018593,20250528,P000775,86,0,3,83,25,In Stock
INVST0018594,20250628,P000775,83,0,0,83,25,In Stock
INVST0018595,20250728,P000775,83,0,3,80,25,In Stock
INVST0018596,20250828,P000775,80,0,6,74,25,In Stock
INVST0018597,20250928,P000775,74,0,1,73,25,In Stock
INVST0018598,20251028,P000775,73,0,1,72,25,In Stock
INVST0018599,20251128,P000775,72,0,2,70,25,In Stock
INVST0018600,20251228,P000775,70,0,2,68,25,In Stock
INVST0018601,20240128,P000776,100,0,10,90,25,In Stock
INVST0018602,20240228,P000776,90,22,2,110,25,In Stock
INVST0018603,20240328,P000776,110,0,6,104,25,In Stock
INVST0018604,20240428,P000776,104,0,0,104,25,In Stock
INVST0018605,20240528,P000776,104,0,0,104,25,In Stock
INVST0018606,20240628,P000776,104,0,6,98,25,In Stock
INVST0018607,20240728,P000776,98,0,3,95,25,In Stock
INVST0018608,20240828,P000776,95,0,2,93,25,In Stock
INVST0018609,20240928,P000776,93,0,2,91,25,In Stock
INVST0018610,20241028,P000776,91,0,0,91,25,In Stock
INVST0018611,20241128,P000776,91,0,2,89,25,In Stock
INVST0018612,20241228,P000776,89,0,3,86,25,In Stock
INVST0018613,20250128,P000776,86,0,0,86,25,In Stock
INVST0018614,20250228,P000776,86,0,1,85,25,In Stock
INVST0018615,20250328,P000776,85,0,5,80,25,In Stock
INVST0018616,20250428,P000776,80,0,1,79,25,In Stock
INVST0018617,20250528,P000776,79,0,0,79,25,In Stock
INVST0018618,20250628,P000776,79,0,0,79,25,In Stock
INVST0018619,20250728,P000776,79,0,10,69,25,In Stock
INVST0018620,20250828,P000776,69,0,4,65,25,In Stock
INVST0018621,20250928,P000776,65,0,2,63,25,In Stock
INVST0018622,20251028,P000776,63,0,10,53,25,In Stock
INVST0018623,20251128,P000776,53,25,5,73,25,In Stock
INVST0018624,20251228,P000776,73,0,5,68,25,In Stock
INVST0018625,20240128,P000777,100,0,1,99,10,In Stock
INVST0018626,20240228,P000777,99,0,6,93,10,In Stock
INVST0018627,20240328,P000777,93,0,9,84,10,In Stock
INVST0018628,20240428,P000777,84,0,1,83,10,In Stock
INVST0018629,20240528,P000777,83,0,0,83,10,In Stock
INVST0018630,20240628,P000777,83,0,7,76,10,In Stock
INVST0018631,20240728,P000777,76,22,2,96,10,In Stock
INVST0018632,20240828,P000777,96,0,1,95,10,In Stock
INVST0018633,20240928,P000777,95,0,0,95,10,In Stock
INVST0018634,20241028,P000777,95,0,0,95,10,In Stock
INVST0018635,20241128,P000777,95,0,1,94,10,In Stock
INVST0018636,20241228,P000777,94,0,6,88,10,In Stock
INVST0018637,20250128,P000777,88,0,0,88,10,In Stock
INVST0018638,20250228,P000777,88,0,1,87,10,In Stock
INVST0018639,20250328,P000777,87,0,2,85,10,In Stock
INVST0018640,20250428,P000777,85,0,4,81,10,In Stock
INVST0018641,20250528,P000777,81,0,3,78,10,In Stock
INVST0018642,20250628,P000777,78,23,3,98,10,In Stock
INVST0018643,20250728,P000777,98,24,4,118,10,In Stock
INVST0018644,20250828,P000777,118,0,2,116,10,In Stock
INVST0018645,20250928,P000777,116,0,0,116,10,In Stock
INVST0018646,20251028,P000777,116,0,0,116,10,In Stock
INVST0018647,20251128,P000777,116,0,0,116,10,In Stock
INVST0018648,20251228,P000777,116,0,6,110,10,In Stock
INVST0018649,20240128,P000778,100,0,3,97,15,In Stock
INVST0018650,20240228,P000778,97,0,3,94,15,In Stock
INVST0018651,20240328,P000778,94,0,1,93,15,In Stock
INVST0018652,20240428,P000778,93,0,2,91,15,In Stock
INVST0018653,20240528,P000778,91,0,4,87,15,In Stock
INVST0018654,20240628,P000778,87,0,5,82,15,In Stock
INVST0018655,20240728,P000778,82,0,2,80,15,In Stock
INVST0018656,20240828,P000778,80,0,3,77,15,In Stock
INVST0018657,20240928,P000778,77,0,0,77,15,In Stock
INVST0018658,20241028,P000778,77,0,1,76,15,In Stock
INVST0018659,20241128,P000778,76,0,4,72,15,In Stock
INVST0018660,20241228,P000778,72,21,1,92,15,In Stock
INVST0018661,20250128,P000778,92,0,0,92,15,In Stock
INVST0018662,20250228,P000778,92,0,5,87,15,In Stock
INVST0018663,20250328,P000778,87,0,3,84,15,In Stock
INVST0018664,20250428,P000778,84,0,1,83,15,In Stock
INVST0018665,20250528,P000778,83,0,3,80,15,In Stock
INVST0018666,20250628,P000778,80,25,5,100,15,In Stock
INVST0018667,20250728,P000778,100,0,0,100,15,In Stock
INVST0018668,20250828,P000778,100,0,1,99,15,In Stock
INVST0018669,20250928,P000778,99,0,4,95,15,In Stock
INVST0018670,20251028,P000778,95,23,3,115,15,In Stock
INVST0018671,20251128,P000778,115,0,5,110,15,In Stock
INVST0018672,20251228,P000778,110,0,0,110,15,In Stock
